match_id,game_time,placement,level,gold_left,augments,traits,units
NA1_5230078189,2025-02-15 20:12:55.379000+00:00,5,7,12,[],"['TFT13_Ambassador-1', 'TFT13_BloodHunter-1', 'TFT13_Hoverboard-2', 'TFT13_Sniper-1', 'TFT13_Watcher-2']","['TFT13_Prime (3★)', 'TFT13_Zeri (3★)', 'TFT13_KogMaw (3★)', 'TFT13_FlyGuy (2★)', 'TFT13_Garen (2★)', 'TFT13_Ekko (1★)', 'TFT13_Warwick (1★)']"
NA1_5229944092,2025-02-15 14:09:12.705000+00:00,3,9,0,[],"['TFT13_Cabal-2', 'TFT13_Infused-3', 'TFT13_Sorcerer-1', 'TFT13_Warband-1']","['TFT13_Vladimir (2★)', 'TFT13_Ziggs (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_Cassiopeia (2★)', 'tft13_elise (2★)', 'TFT13_Silco (2★)', 'TFT13_DrMundo (2★)', 'TFT13_LeBlanc (2★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Sion (2★)']"
NA1_5229935246,2025-02-15 13:38:20.536000+00:00,4,9,2,[],"['TFT13_Ambassador-2', 'TFT13_FormSwapper-1', 'TFT13_Sorcerer-2', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Vladimir (2★)', 'TFT13_Tristana (1★)', 'tft13_swain (2★)', 'TFT13_Nami (2★)', 'TFT13_Elise (2★)', 'TFT13_Ambessa (1★)', 'TFT13_Garen (2★)', 'TFT13_Zoe (2★)', 'TFT13_Jayce (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5229933767,2025-02-15 13:08:03.855000+00:00,7,8,1,[],"['TFT13_Ambusher-1', 'TFT13_BloodHunter-1', 'TFT13_Rebel-3', 'TFT13_Titan-1']","['TFT13_Irelia (3★)', 'TFT13_Akali (2★)', 'TFT13_Sett (2★)', 'TFT13_Ekko (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (1★)', 'tft13_jinx (1★)', 'TFT13_Warwick (1★)', 'TFT13_Illaoi (2★)']"
NA1_5229924548,2025-02-15 12:31:41.818000+00:00,5,9,1,[],"['TFT13_Ambassador-1', 'TFT13_Ambusher-4', 'TFT13_BloodHunter-1', 'TFT13_Hoverboard-1', 'TFT13_Scrap-1', 'TFT13_Squad-1', 'TFT13_Teamup_Sisters-1', 'TFT13_Watcher-1']","['TFT13_Blue (2★)', 'TFT13_Camille (2★)', 'TFT13_Gremlin (2★)', 'TFT13_FlyGuy (2★)', 'TFT13_Garen (2★)', 'TFT13_Ekko (2★)', 'TFT13_Vi (2★)', 'tft13_jinx (2★)', 'TFT13_Warwick (1★)']"
NA1_5229919414,2025-02-15 12:01:15.970000+00:00,6,8,0,[],"['TFT13_Academy-4', 'TFT13_Invoker-1', 'TFT13_Martialist-1', 'TFT13_Rebel-1', 'TFT13_Sorcerer-1', 'TFT13_Titan-2']","['TFT13_Lux (1★)', 'TFT13_Irelia (2★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_Ezreal (2★)', 'TFT13_Heimerdinger (2★)', 'TFT13_Illaoi (1★)', 'TFT13_Jayce (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5229910454,2025-02-15 11:28:15.188000+00:00,5,9,5,[],"['TFT13_HighRoller-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-4', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Illaoi (1★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_Caitlyn (2★)']"
NA1_5229901689,2025-02-15 10:52:31.430000+00:00,3,9,1,[],"['TFT13_BloodHunter-1', 'TFT13_Bruiser-1', 'TFT13_Experiment-3', 'TFT13_Invoker-1', 'TFT13_Sniper-1']","['TFT13_Zyra (1★)', 'TFT13_Urgot (1★)', 'TFT13_NunuWillump (2★)', 'tft13_elise (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Malzahar (2★)', 'TFT13_Caitlyn (1★)', 'TFT13_Warwick (1★)']"
NA1_5229895010,2025-02-15 10:20:25.676000+00:00,6,9,1,[],"['TFT13_Ambusher-1', 'TFT13_Rebel-3', 'TFT13_Titan-1']","['TFT13_Irelia (2★)', 'TFT13_Rell (2★)', 'TFT13_Sett (2★)', 'TFT13_Ezreal (1★)', 'TFT13_Ezreal (1★)', 'TFT13_Ekko (1★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (2★)', 'tft13_jinx (1★)']"
NA1_5229884375,2025-02-15 09:43:21.926000+00:00,3,9,6,[],"['TFT13_Bruiser-3', 'TFT13_Experiment-3', 'TFT13_Sniper-1']","['TFT13_Zyra (2★)', 'TFT13_Fish (2★)', 'TFT13_Urgot (1★)', 'TFT13_Sett (2★)', 'TFT13_Chainsaw (2★)', 'TFT13_NunuWillump (2★)', 'tft13_elise (1★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)']"
NA1_5229869606,2025-02-15 09:08:31.337000+00:00,6,8,7,[],"['TFT13_Ambassador-1', 'TFT13_BloodHunter-1', 'TFT13_Experiment-1', 'TFT13_Family-1', 'TFT13_Watcher-2']","['TFT13_Darius (2★)', 'TFT13_Blue (2★)', 'TFT13_Red (2★)', 'TFT13_Prime (3★)', 'TFT13_NunuWillump (1★)', 'TFT13_FlyGuy (2★)', 'TFT13_Garen (1★)', 'TFT13_Warwick (1★)']"
NA1_5229853447,2025-02-15 08:43:00.226000+00:00,6,8,0,[],"['TFT13_Ambassador-1', 'TFT13_FormSwapper-1', 'TFT13_Infused-1', 'TFT13_Invoker-1', 'TFT13_Titan-1', 'TFT13_Warband-3']","['TFT13_Darius (2★)', 'TFT13_Rell (2★)', 'tft13_swain (2★)', 'TFT13_Elise (2★)', 'TFT13_Ambessa (2★)', 'TFT13_DrMundo (1★)', 'TFT13_Malzahar (2★)', 'TFT13_Mordekaiser (1★)']"
NA1_5229834331,2025-02-15 07:59:28.733000+00:00,8,8,1,[],"['TFT13_Bruiser-1', 'TFT13_Invoker-3', 'TFT13_MachineHerald-1', 'TFT13_Titan-1']","['TFT13_Leona (2★)', 'TFT13_Rell (1★)', 'TFT13_RenataGlasc (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'TFT13_Elise (1★)', 'TFT13_Malzahar (1★)', 'TFT13_Viktor (1★)']"
NA1_5229511686,2025-02-15 01:15:38.949000+00:00,2,9,54,[],"['TFT13_Academy-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_Invoker-3', 'TFT13_Titan-1']","['TFT13_Morgana (2★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (1★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'TFT13_Elise (2★)', 'TFT13_Jayce (2★)', 'TFT13_Malzahar (2★)', 'TFT13_JayceSummon (2★)']"
NA1_5229330988,2025-02-14 19:50:12.186000+00:00,2,8,2,[],"['TFT13_Ambassador-1', 'TFT13_Hextech-1', 'TFT13_Hoverboard-2', 'TFT13_Sniper-1', 'TFT13_Sorcerer-1', 'TFT13_Watcher-2']","['TFT13_Amumu (2★)', 'TFT13_Vladimir (2★)', 'TFT13_Zeri (3★)', 'TFT13_KogMaw (3★)', 'TFT13_FlyGuy (3★)', 'TFT13_Garen (1★)', 'TFT13_Ekko (2★)', 'TFT13_LeBlanc (1★)']"
NA1_5229294922,2025-02-14 18:11:59.463000+00:00,6,9,1,[],"['TFT13_Academy-1', 'TFT13_Invoker-1', 'TFT13_JunkerKing-1', 'TFT13_MissMageTrait-1', 'TFT13_Rebel-1', 'TFT13_Titan-3']","['TFT13_Irelia (2★)', 'TFT13_Leona (1★)', 'TFT13_Rell (2★)', 'TFT13_Ezreal (1★)', 'TFT13_Beardy (2★)', 'TFT13_Heimerdinger (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Rumble (1★)', 'TFT13_MissMage (1★)']"
NA1_5228787968,2025-02-13 23:38:00.170000+00:00,2,9,1,[],"['TFT13_Ambassador-2', 'TFT13_Cabal-1', 'TFT13_FormSwapper-1', 'TFT13_Sorcerer-3', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Vladimir (2★)', 'TFT13_Tristana (2★)', 'tft13_swain (2★)', 'TFT13_Nami (1★)', 'TFT13_Elise (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Garen (2★)', 'TFT13_Zoe (2★)', 'TFT13_LeBlanc (1★)', 'TFT13_Sion (1★)']"
NA1_5228716816,2025-02-13 21:23:44.479000+00:00,1,9,8,[],"['TFT13_Bruiser-1', 'TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-4', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_Rumble (2★)', 'TFT13_Caitlyn (2★)']"
NA1_5228701177,2025-02-13 20:52:07.579000+00:00,7,8,1,[],"['TFT13_Ambassador-1', 'TFT13_Ambusher-1', 'TFT13_Bruiser-1', 'TFT13_Challenger-2', 'TFT13_Squad-3']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Nocturne (2★)', 'TFT13_Camille (2★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'tft13_elise (2★)', 'TFT13_Ambessa (1★)', 'TFT13_Ekko (2★)']"
NA1_5228687011,2025-02-13 20:17:24.255000+00:00,4,9,0,[],"['TFT13_Ambassador-1', 'TFT13_Ambusher-1', 'TFT13_Challenger-1', 'TFT13_JunkerKing-1', 'TFT13_Scrap-1', 'TFT13_Squad-2', 'TFT13_Titan-1']","['TFT13_Beardy (1★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Ekko (2★)', 'TFT13_Corki (2★)', 'TFT13_Vi (2★)', 'TFT13_LeBlanc (2★)', 'TFT13_Rumble (1★)', 'TFT13_Jinx (1★)', 'TFT13_Caitlyn (2★)']"
NA1_5228668212,2025-02-13 19:32:32.358000+00:00,1,10,2,[],"['TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-3', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Shooter (1★)', 'TFT13_Beardy (3★)', 'TFT13_TwistedFate (2★)', 'tft13_elise (2★)', 'TFT13_Vi (2★)', 'TFT13_Jayce (1★)', 'TFT13_Lieutenant (1★)', 'TFT13_Rumble (2★)', 'TFT13_Caitlyn (2★)', 'TFT13_JayceSummon (1★)']"
NA1_5228573584,2025-02-13 13:54:27.522000+00:00,3,9,4,[],"['TFT13_Academy-2', 'TFT13_Bruiser-1', 'TFT13_Cabal-1', 'TFT13_Invoker-3', 'TFT13_MissMageTrait-1', 'TFT13_Titan-1', 'TFT13_Warband-1']","['TFT13_Morgana (2★)', 'TFT13_Leona (2★)', 'TFT13_Rell (1★)', 'TFT13_Ezreal (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'tft13_elise (1★)', 'TFT13_Malzahar (2★)', 'TFT13_MissMage (1★)', 'TFT13_Sion (1★)']"
NA1_5228572062,2025-02-13 13:31:58.619000+00:00,4,10,5,[],"['TFT13_Ambusher-2', 'TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_MachineHerald-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-1', 'TFT13_Sniper-1', 'TFT13_Squad-3', 'TFT13_Titan-1']","['TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ekko (2★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (1★)', 'TFT13_Rumble (1★)', 'TFT13_Caitlyn (1★)', 'TFT13_Viktor (1★)']"
NA1_5228564951,2025-02-13 13:12:05.547000+00:00,6,8,1,[],"['TFT13_Ambusher-1', 'TFT13_Family-2', 'TFT13_HighRoller-1', 'TFT13_Pugilist-2', 'TFT13_Scrap-1', 'TFT13_Squad-1']","['TFT13_Blue (1★)', 'TFT13_Red (2★)', 'TFT13_Prime (2★)', 'TFT13_Gangplank (2★)', 'TFT13_Ekko (1★)', 'TFT13_Vi (1★)', 'TFT13_Lieutenant (1★)', 'TFT13_Caitlyn (1★)']"
NA1_5228538625,2025-02-13 11:02:37.680000+00:00,3,9,1,[],"['TFT13_BloodHunter-1', 'TFT13_JunkerKing-1', 'TFT13_MachineHerald-1', 'TFT13_Rebel-3', 'TFT13_Titan-1']","['TFT13_Irelia (2★)', 'TFT13_Akali (2★)', 'TFT13_Sett (2★)', 'TFT13_Ezreal (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (2★)', 'TFT13_Rumble (1★)', 'TFT13_Warwick (1★)', 'TFT13_Viktor (1★)']"
NA1_5228530571,2025-02-13 10:27:53.676000+00:00,7,8,0,[],"['TFT13_Academy-2', 'TFT13_JunkerKing-1', 'TFT13_Rebel-1', 'TFT13_Titan-3']","['TFT13_Irelia (1★)', 'TFT13_Leona (2★)', 'TFT13_Rell (1★)', 'TFT13_Ezreal (2★)', 'TFT13_Beardy (2★)', 'TFT13_Illaoi (1★)', 'TFT13_Jayce (1★)', 'TFT13_Rumble (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5228522629,2025-02-13 09:53:57.840000+00:00,5,8,20,[],"['TFT13_Ambusher-2', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_Scrap-3']","['TFT13_Blue (2★)', 'TFT13_Trundle (2★)', 'TFT13_Gangplank (2★)', 'TFT13_Beardy (1★)', 'tft13_elise (2★)', 'TFT13_Ekko (2★)', 'TFT13_Corki (2★)', 'tft13_jinx (1★)', 'tft13_elise (2★)']"
NA1_5228513373,2025-02-13 09:22:06.062000+00:00,4,8,1,[],"['TFT13_Bruiser-1', 'TFT13_Experiment-3', 'TFT13_Martialist-1', 'TFT13_Sniper-1']","['TFT13_Zyra (2★)', 'TFT13_Urgot (2★)', 'TFT13_Zeri (1★)', 'TFT13_NunuWillump (1★)', 'TFT13_Elise (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Corki (2★)']"
NA1_5228066445,2025-02-12 22:31:49.025000+00:00,2,9,3,[],[],"['TFT13_Ambessa (2★)', 'TFT13_Garen (1★)', 'TFT13_DrMundo (1★)', 'TFT13_Illaoi (1★)', 'TFT13_Illaoi (1★)', 'TFT13_Corki (1★)', 'TFT13_Vi (2★)', 'TFT13_LeBlanc (1★)', 'tft13_jinx (2★)']"
NA1_5228050283,2025-02-12 21:56:13.077000+00:00,2,9,2,[],"['TFT13_Ambassador-1', 'TFT13_HighRoller-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-4', 'TFT13_Titan-1', 'TFT13_Watcher-1']","['TFT13_Fish (1★)', 'TFT13_Shooter (1★)', 'TFT13_Camille (1★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Garen (2★)', 'TFT13_Vi (3★)', 'TFT13_Lieutenant (1★)', 'TFT13_Caitlyn (1★)']"
NA1_5228033105,2025-02-12 21:19:56.911000+00:00,4,8,10,[],"['TFT13_Ambassador-1', 'TFT13_BloodHunter-1', 'TFT13_Bruiser-1', 'TFT13_Experiment-1', 'TFT13_FormSwapper-1', 'TFT13_Martialist-2', 'TFT13_Pugilist-1', 'TFT13_Scrap-1']","['TFT13_Tristana (2★)', 'TFT13_Urgot (3★)', 'TFT13_Ezreal (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Gangplank (1★)', 'tft13_elise (2★)', 'TFT13_Corki (2★)', 'TFT13_Warwick (1★)']"
NA1_5228014681,2025-02-12 20:43:43.852000+00:00,2,9,8,[],"['TFT13_Academy-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_Invoker-3', 'TFT13_Titan-1']","['TFT13_Morgana (2★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'tft13_elise (2★)', 'TFT13_Jayce (1★)', 'TFT13_Malzahar (2★)', 'TFT13_JayceSummon (1★)']"
NA1_5227387822,2025-02-11 22:16:50.433000+00:00,2,8,0,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-3', 'TFT13_Rebel-1', 'TFT13_Squad-1', 'TFT13_Titan-2', 'TFT13_Warband-1']","['TFT13_Irelia (2★)', 'TFT13_Nocturne (3★)', 'TFT13_Rell (2★)', 'TFT13_Akali (3★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (1★)', 'TFT13_Illaoi (1★)']"
NA1_5227369227,2025-02-11 21:41:50.495000+00:00,4,7,1,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-3', 'TFT13_Rebel-1', 'TFT13_Squad-1', 'TFT13_Teamup_Betrayal-1', 'TFT13_Titan-1']","['TFT13_Irelia (1★)', 'TFT13_Shooter (3★)', 'TFT13_Nocturne (3★)', 'TFT13_Akali (2★)', 'TFT13_TwistedFate (3★)', 'TFT13_Ambessa (1★)', 'TFT13_Illaoi (1★)']"
NA1_5227353906,2025-02-11 21:06:51.033000+00:00,2,10,5,[],"['TFT13_Academy-3', 'TFT13_Ambassador-1', 'TFT13_FormSwapper-1', 'TFT13_Invoker-1', 'TFT13_Martialist-1', 'TFT13_Rebel-1', 'TFT13_Sorcerer-1', 'TFT13_Titan-2', 'TFT13_Warband-1']","['TFT13_Lux (2★)', 'TFT13_Irelia (2★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_Tristana (2★)', 'tft13_swain (2★)', 'TFT13_Ezreal (3★)', 'TFT13_Heimerdinger (2★)', 'TFT13_Illaoi (1★)', 'TFT13_Jayce (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5226729796,2025-02-10 22:19:24.389000+00:00,5,8,1,[],"['TFT13_Ambassador-1', 'TFT13_Ambusher-4', 'TFT13_Hoverboard-1', 'TFT13_Scrap-1', 'TFT13_Squad-1', 'TFT13_Titan-1', 'TFT13_Watcher-1']","['TFT13_Blue (2★)', 'TFT13_Camille (2★)', 'TFT13_Gremlin (3★)', 'TFT13_FlyGuy (3★)', 'TFT13_Beardy (2★)', 'TFT13_Garen (2★)', 'TFT13_Ekko (2★)', 'TFT13_Jinx (1★)']"
NA1_5226704293,2025-02-10 21:28:43.176000+00:00,2,9,2,[],"['TFT13_BloodHunter-1', 'TFT13_Invoker-1', 'TFT13_Rebel-3', 'TFT13_Titan-1']","['TFT13_Irelia (4★)', 'TFT13_Vex (2★)', 'TFT13_Rell (2★)', 'TFT13_Akali (2★)', 'TFT13_Sett (2★)', 'TFT13_Ezreal (2★)', 'TFT13_Illaoi (1★)', 'TFT13_Zoe (2★)', 'TFT13_Warwick (1★)']"
NA1_5226686711,2025-02-10 20:54:21.872000+00:00,2,9,0,[],"['TFT13_Ambusher-1', 'TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_Rebel-3', 'TFT13_Teamup_UnlikelyDuo-1', 'TFT13_Titan-1']","['TFT13_Irelia (3★)', 'TFT13_Akali (2★)', 'TFT13_Sett (2★)', 'TFT13_Ezreal (1★)', 'TFT13_Illaoi (1★)', 'TFT13_Zoe (2★)', 'TFT13_Lieutenant (1★)', 'TFT13_Rumble (1★)', 'tft13_jinx (1★)']"
NA1_5226520207,2025-02-10 09:34:27.050000+00:00,3,8,0,[],"['TFT13_Ambassador-1', 'TFT13_Hoverboard-2', 'TFT13_Watcher-3']","['TFT13_Amumu (2★)', 'TFT13_Darius (2★)', 'TFT13_Vladimir (2★)', 'TFT13_Prime (2★)', 'TFT13_Zeri (3★)', 'TFT13_FlyGuy (2★)', 'TFT13_Garen (1★)', 'TFT13_Ekko (2★)']"
NA1_5226505584,2025-02-10 08:57:09.515000+00:00,4,9,1,[],"['TFT13_Bruiser-1', 'TFT13_Crime-3', 'TFT13_HighRoller-1', 'TFT13_Infused-1', 'TFT13_MachineHerald-1', 'TFT13_Pugilist-1']","['TFT13_Singed (3★)', 'TFT13_RenataGlasc (3★)', 'TFT13_Chainsaw (2★)', 'tft13_elise (2★)', 'TFT13_Silco (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_Viktor (1★)']"
NA1_5226488734,2025-02-10 08:22:40.853000+00:00,5,8,0,[],"['TFT13_Academy-3', 'TFT13_Invoker-1', 'TFT13_JunkerKing-1', 'TFT13_Titan-2']","['TFT13_Lux (2★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_Ezreal (2★)', 'TFT13_Beardy (2★)', 'TFT13_Heimerdinger (2★)', 'TFT13_Jayce (1★)', 'TFT13_Rumble (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5226146675,2025-02-10 00:32:33.965000+00:00,1,10,0,[],"['TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-4', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (1★)', 'TFT13_Vi (2★)', 'TFT13_Jayce (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_Rumble (2★)', 'TFT13_Caitlyn (2★)', 'TFT13_JayceSummon (2★)']"
NA1_5225961975,2025-02-09 19:50:57.811000+00:00,5,8,22,[],"['TFT13_Ambassador-1', 'TFT13_Cabal-3', 'TFT13_FormSwapper-1', 'TFT13_HighRoller-1', 'TFT13_Pugilist-1', 'TFT13_Sorcerer-3']","['TFT13_Lux (1★)', 'TFT13_Zyra (2★)', 'TFT13_Vladimir (2★)', 'tft13_swain (2★)', 'TFT13_Cassiopeia (2★)', 'TFT13_Nami (2★)', 'tft13_elise (2★)', 'TFT13_Lieutenant (1★)', 'TFT13_Sion (3★)']"
NA1_5225468452,2025-02-09 03:33:42.207000+00:00,1,9,2,[],"['TFT13_BloodHunter-1', 'TFT13_Bruiser-1', 'TFT13_Invoker-3', 'TFT13_Titan-1']","['TFT13_Morgana (2★)', 'TFT13_Rell (3★)', 'TFT13_RenataGlasc (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'tft13_elise (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Malzahar (2★)', 'TFT13_Warwick (1★)']"
NA1_5225415021,2025-02-09 02:13:42.778000+00:00,6,8,2,[],"['TFT13_Ambusher-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_HighRoller-1', 'TFT13_Hoverboard-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-3']","['TFT13_Blue (1★)', 'TFT13_Trundle (2★)', 'TFT13_FlyGuy (1★)', 'TFT13_Gangplank (2★)', 'tft13_elise (1★)', 'TFT13_Ekko (1★)', 'TFT13_Corki (1★)', 'TFT13_Lieutenant (1★)']"
NA1_5225397400,2025-02-09 01:53:52.947000+00:00,5,9,2,[],"['TFT13_Invoker-1', 'TFT13_Rebel-3', 'TFT13_Sorcerer-1', 'TFT13_Titan-2', 'TFT13_Warband-1']","['TFT13_Irelia (3★)', 'TFT13_Vex (3★)', 'TFT13_Leona (1★)', 'TFT13_Rell (2★)', 'TFT13_Sett (2★)', 'tft13_swain (2★)', 'TFT13_Ezreal (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (2★)']"
NA1_5225374457,2025-02-09 01:28:33.530000+00:00,1,10,0,[],"['TFT13_Ambusher-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-1', 'TFT13_Sniper-1', 'TFT13_Squad-4', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Camille (3★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Elise (2★)', 'TFT13_Ekko (2★)', 'TFT13_Vi (2★)', 'TFT13_Jayce (1★)', 'TFT13_Lieutenant (1★)', 'TFT13_Rumble (2★)', 'TFT13_Caitlyn (2★)', 'TFT13_JayceSummon (1★)']"
NA1_5225235029,2025-02-08 22:17:18.179000+00:00,3,9,6,[],"['TFT13_Ambassador-1', 'TFT13_Ambusher-4', 'TFT13_Hoverboard-2', 'TFT13_JunkerKing-1', 'TFT13_Scrap-1', 'TFT13_Squad-1', 'TFT13_Titan-1', 'TFT13_Watcher-1']","['TFT13_Blue (2★)', 'TFT13_Camille (3★)', 'TFT13_Gremlin (2★)', 'TFT13_FlyGuy (3★)', 'TFT13_Beardy (2★)', 'TFT13_Garen (2★)', 'TFT13_Ekko (2★)', 'TFT13_Rumble (2★)', 'TFT13_Jinx (1★)']"
NA1_5224531847,2025-02-08 00:22:17.572000+00:00,3,8,48,[],"['TFT13_Ambassador-1', 'TFT13_Hextech-1', 'TFT13_Hoverboard-2', 'TFT13_MissMageTrait-1', 'TFT13_Sniper-1', 'TFT13_Watcher-2']","['TFT13_Amumu (2★)', 'TFT13_Vladimir (2★)', 'TFT13_Zeri (3★)', 'TFT13_KogMaw (3★)', 'TFT13_FlyGuy (3★)', 'TFT13_Garen (2★)', 'TFT13_Ekko (2★)', 'TFT13_MissMage (1★)', 'TFT13_Garen (2★)']"
NA1_5224515838,2025-02-07 23:50:52.999000+00:00,6,6,27,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-2', 'TFT13_Hextech-1', 'TFT13_MachineHerald-1', 'TFT13_Squad-1']","['TFT13_Shooter (2★)', 'TFT13_Nocturne (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Viktor (1★)']"
NA1_5224405003,2025-02-07 20:19:18.985000+00:00,6,8,7,[],"['TFT13_Bruiser-1', 'TFT13_Invoker-3', 'TFT13_JunkerKing-1', 'TFT13_Titan-2']","['TFT13_Vex (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Beardy (2★)', 'TFT13_Heimerdinger (1★)', 'tft13_elise (1★)', 'TFT13_Rumble (1★)']"
NA1_5223963138,2025-02-07 03:16:20.513000+00:00,5,9,4,[],"['TFT13_Bruiser-1', 'TFT13_Invoker-3', 'TFT13_JunkerKing-1', 'TFT13_Titan-2']","['TFT13_Singed (3★)', 'TFT13_Leona (2★)', 'TFT13_Rell (1★)', 'TFT13_RenataGlasc (2★)', 'TFT13_NunuWillump (1★)', 'TFT13_Heimerdinger (2★)', 'tft13_elise (1★)', 'TFT13_Malzahar (1★)', 'TFT13_Rumble (1★)']"
